# Wavelength   Rlam
185.95452 45.14273
186.03741 45.13970
186.12034 45.13666
186.20330 45.13363
186.28630 45.13059
186.36933 45.12756
186.45240 45.12452
186.53551 45.12148
186.61866 45.11844
186.70184 45.11540
186.78506 45.11235
186.86832 45.10931
186.95162 45.10626
187.03495 45.10321
187.11832 45.10016
187.20172 45.09711
187.28517 45.09406
187.36865 45.09101
187.45216 45.08795
187.53572 45.08490
187.61931 45.08184
187.70294 45.07878
187.78661 45.07572
187.87031 45.07266
187.95405 45.06960
188.03783 45.06654
188.12165 45.06347
188.20550 45.06040
188.28939 45.05733
188.37332 45.05427
188.45729 45.05119
188.54129 45.04812
188.62533 45.04505
188.70941 45.04197
188.79352 45.03890
188.87767 45.03582
188.96187 45.03274
189.04609 45.02966
189.13036 45.02658
189.21466 45.02349
189.29900 45.02041
189.38338 45.01732
189.46780 45.01424
189.55225 45.01115
189.63674 45.00806
189.72127 45.00497
189.80584 45.00187
189.89044 44.99878
189.97508 44.99568
190.05976 44.99259
190.14448 44.98949
190.22923 44.98639
190.31403 44.98329
190.39886 44.98019
190.48372 44.97708
190.56863 44.97398
190.65358 44.97087
190.73856 44.96776
190.82358 44.96465
190.90863 44.96154
190.99373 44.95843
191.07886 44.95532
191.16404 44.95220
191.24924 44.94908
191.33449 44.94597
191.41978 44.94285
191.50510 44.93973
191.59046 44.93660
191.67586 44.93348
191.76130 44.93036
191.84678 44.92723
191.93229 44.92410
192.01784 44.92097
192.10343 44.91784
192.18906 44.91471
192.27473 44.91158
192.36043 44.90844
192.44617 44.90531
192.53195 44.90217
192.61777 44.89903
192.70363 44.89589
192.78953 44.89275
192.87546 44.88961
192.96143 44.88646
193.04744 44.88332
193.13349 44.88017
193.21958 44.87702
193.30571 44.87387
193.39187 44.87072
193.47807 44.86757
193.56431 44.86441
193.65059 44.86126
193.73691 44.85810
193.82327 44.85494
193.90966 44.85178
193.99609 44.84862
194.08257 44.84546
194.16908 44.84230
194.25563 44.83913
194.34221 44.83596
194.42884 44.83280
194.51550 44.82963
194.60221 44.82646
194.68895 44.82328
194.77573 44.82011
194.86255 44.81693
194.94941 44.81376
195.03630 44.81058
195.12324 44.80740
195.21021 44.80422
195.29723 44.80104
195.38428 44.79785
195.47137 44.79467
195.55850 44.79148
195.64567 44.78829
195.73287 44.78510
195.82012 44.78191
195.90741 44.77872
195.99473 44.77553
196.08209 44.77233
196.16949 44.76914
196.25693 44.76594
196.34441 44.76274
196.43193 44.75954
196.51949 44.75634
196.60709 44.75313
196.69472 44.74993
196.78240 44.74672
196.87011 44.74351
196.95786 44.74030
197.04566 44.73709
197.13349 44.73388
197.22136 44.73067
197.30927 44.72745
197.39722 44.72423
197.48520 44.72102
197.57323 44.71780
197.66130 44.71458
197.74940 44.71135
197.83755 44.70813
197.92573 44.70490
198.01395 44.70168
198.10222 44.69845
198.19052 44.69522
198.27886 44.69199
198.36724 44.68876
198.45566 44.68552
198.54412 44.68229
198.63262 44.67905
198.72116 44.67581
198.80974 44.67257
198.89835 44.66933
198.98701 44.66609
199.07571 44.66285
199.16444 44.65960
199.25322 44.65635
199.34203 44.65311
199.43089 44.64986
199.51978 44.64661
199.60872 44.64335
199.69769 44.64010
199.78670 44.63684
199.87576 44.63359
199.96485 44.63033
200.05398 44.62707
200.14315 44.62381
200.23237 44.62054
200.32162 44.61728
200.41091 44.61401
200.50024 44.61075
200.58961 44.60748
200.67902 44.60421
200.76847 44.60094
200.85796 44.59766
200.94749 44.59439
201.03706 44.59111
201.12667 44.58784
201.21632 44.58456
201.30602 44.58128
201.39575 44.57800
201.48552 44.57471
201.57533 44.57143
201.66518 44.56814
201.75507 44.56485
201.84500 44.56156
201.93497 44.55827
202.02498 44.55498
202.11503 44.55169
202.20512 44.54839
202.29525 44.54510
202.38542 44.54180
202.47563 44.53850
202.56588 44.53520
202.65618 44.53190
202.74651 44.52859
202.83688 44.52529
202.92729 44.52198
203.01774 44.51867
203.10824 44.51536
203.19877 44.51205
203.28935 44.50874
203.37996 44.50543
203.47061 44.50211
203.56131 44.49879
203.65204 44.49548
203.74282 44.49216
203.83364 44.48883
203.92449 44.48551
204.01539 44.48219
204.10633 44.47886
204.19731 44.47553
204.28833 44.47220
204.37939 44.46887
204.47049 44.46554
204.56163 44.46221
204.65281 44.45887
204.74403 44.45554
204.83529 44.45220
204.92660 44.44886
205.01794 44.44552
205.10932 44.44218
205.20075 44.43883
205.29222 44.43549
205.38372 44.43214
205.47527 44.42879
205.56686 44.42545
205.65849 44.42209
205.75016 44.41874
205.84187 44.41539
205.93362 44.41203
206.02541 44.40867
206.11725 44.40532
206.20912 44.40196
206.30104 44.39859
206.39300 44.39523
206.48499 44.39187
206.57703 44.38850
206.66911 44.38513
206.76123 44.38176
206.85339 44.37839
206.94560 44.37502
207.03784 44.37165
207.13013 44.36827
207.22245 44.36489
207.31482 44.36152
207.40723 44.35814
207.49968 44.35476
207.59217 44.35137
207.68470 44.34799
207.77727 44.34460
207.86989 44.34122
207.96254 44.33783
208.05524 44.33444
208.14798 44.33105
208.24076 44.32765
208.33358 44.32426
208.42644 44.32086
208.51935 44.31746
208.61229 44.31406
208.70528 44.31066
208.79831 44.30726
208.89138 44.30386
208.98449 44.30045
209.07764 44.29704
209.17084 44.29364
209.26407 44.29023
209.35735 44.28682
209.45067 44.28340
209.54403 44.27999
209.63743 44.27657
209.73088 44.27315
209.82436 44.26974
209.91789 44.26631
210.01146 44.26289
210.10507 44.25947
210.19872 44.25604
210.29241 44.25262
210.38615 44.24919
210.47993 44.24576
210.57375 44.24233
210.66761 44.23890
210.76151 44.23546
210.85546 44.23202
210.94944 44.22859
211.04347 44.22515
211.13754 44.22171
211.23165 44.21827
211.32581 44.21482
211.42000 44.21138
211.51424 44.20793
211.60852 44.20448
211.70285 44.20103
211.79721 44.19758
211.89162 44.19413
211.98607 44.19068
212.08056 44.18722
212.17509 44.18376
212.26966 44.18030
212.36428 44.17684
212.45894 44.17338
212.55364 44.16992
212.64839 44.16645
212.74317 44.16299
212.83800 44.15952
212.93287 44.15605
213.02778 44.15258
213.12274 44.14910
213.21774 44.14563
213.31277 44.14215
213.40786 44.13868
213.50298 44.13520
213.59815 44.13172
213.69336 44.12823
213.78861 44.12475
213.88390 44.12127
213.97924 44.11778
214.07462 44.11429
214.17004 44.11080
214.26550 44.10731
214.36101 44.10382
214.45656 44.10032
214.55215 44.09683
214.64779 44.09333
214.74346 44.08983
214.83918 44.08633
214.93495 44.08283
215.03075 44.07932
215.12660 44.07582
215.22249 44.07231
215.31842 44.06880
215.41440 44.06529
215.51042 44.06178
215.60648 44.05827
215.70258 44.05475
215.79873 44.05123
215.89492 44.04772
215.99115 44.04420
216.08743 44.04068
216.18375 44.03715
216.28011 44.03363
216.37652 44.03010
216.47296 44.02658
216.56945 44.02305
216.66599 44.01952
216.76256 44.01598
216.85918 44.01245
216.95585 44.00891
217.05255 44.00538
217.14930 44.00184
217.24609 43.99830
217.34293 43.99476
217.43981 43.99122
217.53673 43.98767
217.63369 43.98412
217.73070 43.98058
217.82775 43.97703
217.92485 43.97348
218.02199 43.96992
218.11917 43.96637
218.21639 43.96281
218.31366 43.95926
218.41097 43.95570
218.50833 43.95214
218.60572 43.94857
218.70316 43.94501
218.80065 43.94144
218.89818 43.93788
218.99575 43.93431
219.09336 43.93074
219.19102 43.92717
219.28873 43.92359
219.38647 43.92002
219.48426 43.91644
219.58209 43.91287
219.67997 43.90929
219.77789 43.90570
219.87585 43.90212
219.97386 43.89854
220.07191 43.89495
220.17001 43.89136
220.26815 43.88777
220.36633 43.88418
220.46455 43.88059
220.56282 43.87700
220.66114 43.87340
220.75950 43.86980
220.85790 43.86621
220.95634 43.86260
221.05483 43.85900
221.15336 43.85540
221.25194 43.85179
221.35056 43.84819
221.44923 43.84458
221.54794 43.84097
221.64669 43.83736
221.74549 43.83374
221.84433 43.83013
221.94321 43.82651
222.04214 43.82289
222.14111 43.81927
222.24013 43.81565
222.33919 43.81203
222.43830 43.80840
222.53745 43.80478
222.63664 43.80115
222.73588 43.79752
222.83516 43.79389
222.93449 43.79026
223.03386 43.78662
223.13327 43.78299
223.23273 43.77935
223.33224 43.77571
223.43179 43.77207
223.53138 43.76843
223.63101 43.76478
223.73070 43.76114
223.83042 43.75749
223.93019 43.75384
224.03001 43.75019
224.12987 43.74654
224.22977 43.74289
224.32972 43.73923
224.42971 43.73557
224.52975 43.73191
224.62983 43.72825
224.72996 43.72459
224.83013 43.72093
224.93034 43.71726
225.03060 43.71360
225.13091 43.70993
225.23126 43.70626
225.33165 43.70259
225.43209 43.69891
225.53258 43.69524
225.63311 43.69156
225.73368 43.68788
225.83430 43.68420
225.93496 43.68052
226.03567 43.67684
226.13642 43.67315
226.23722 43.66947
226.33806 43.66578
226.43895 43.66209
226.53988 43.65840
226.64086 43.65470
226.74189 43.65101
226.84295 43.64731
226.94407 43.64362
227.04522 43.63992
227.14643 43.63621
227.24768 43.63251
227.34897 43.62881
227.45031 43.62510
227.55169 43.62139
227.65312 43.61768
227.75459 43.61397
227.85611 43.61026
227.95768 43.60654
228.05929 43.60283
228.16094 43.59911
228.26264 43.59539
228.36439 43.59167
228.46618 43.58795
228.56802 43.58422
228.66990 43.58050
228.77183 43.57677
228.87380 43.57304
228.97582 43.56931
229.07788 43.56558
229.17999 43.56184
229.28215 43.55810
229.38435 43.55437
229.48659 43.55063
229.58888 43.54689
229.69122 43.54314
229.79360 43.53940
229.89603 43.53565
229.99850 43.53191
230.10102 43.52816
230.20359 43.52440
230.30620 43.52065
230.40886 43.51690
230.51156 43.51314
230.61431 43.50938
230.71710 43.50562
230.81994 43.50186
230.92283 43.49810
231.02576 43.49434
231.12874 43.49057
231.23176 43.48680
231.33483 43.48303
231.43794 43.47926
231.54111 43.47549
231.64431 43.47171
231.74757 43.46794
231.85086 43.46416
231.95421 43.46038
232.05760 43.45660
232.16104 43.45281
232.26452 43.44903
232.36805 43.44524
232.47163 43.44146
232.57525 43.43767
232.67892 43.43387
232.78263 43.43008
232.88639 43.42629
232.99020 43.42249
233.09405 43.41869
233.19795 43.41489
233.30190 43.41109
233.40589 43.40729
233.50993 43.40348
233.61401 43.39967
233.71814 43.39587
233.82232 43.39206
233.92655 43.38824
234.03082 43.38443
234.13513 43.38062
234.23950 43.37680
234.34391 43.37298
234.44836 43.36916
234.55287 43.36534
234.65742 43.36151
234.76201 43.35769
234.86665 43.35386
234.97134 43.35003
235.07608 43.34620
235.18086 43.34237
235.28569 43.33854
235.39057 43.33470
235.49549 43.33086
235.60046 43.32702
235.70548 43.32318
235.81054 43.31934
235.91565 43.31550
236.02081 43.31165
236.12601 43.30780
236.23126 43.30395
236.33656 43.30010
236.44191 43.29625
236.54730 43.29240
236.65274 43.28854
236.75822 43.28468
236.86375 43.28082
236.96933 43.27696
237.07496 43.27310
237.18063 43.26923
237.28636 43.26537
237.39212 43.26150
237.49794 43.25763
237.60380 43.25376
237.70971 43.24988
237.81567 43.24601
237.92167 43.24213
238.02772 43.23825
238.13382 43.23437
238.23997 43.23049
238.34616 43.22661
238.45240 43.22272
238.55869 43.21883
238.66502 43.21494
238.77141 43.21105
238.87784 43.20716
238.98431 43.20327
239.09084 43.19937
239.19741 43.19547
239.30403 43.19157
239.41070 43.18767
239.51741 43.18377
239.62418 43.17986
239.73099 43.17596
239.83784 43.17205
239.94475 43.16814
240.05170 43.16423
240.15870 43.16032
240.26575 43.15640
240.37285 43.15248
240.47999 43.14857
240.58718 43.14464
240.69442 43.14072
240.80171 43.13680
240.90904 43.13287
241.01643 43.12895
241.12386 43.12502
241.23134 43.12109
241.33886 43.11715
241.44644 43.11322
241.55406 43.10928
241.66173 43.10535
241.76945 43.10141
241.87721 43.09746
241.98503 43.09352
242.09289 43.08958
242.20080 43.08563
242.30876 43.08168
242.41677 43.07773
242.52482 43.07378
242.63292 43.06983
242.74108 43.06587
242.84927 43.06191
242.95752 43.05795
243.06582 43.05399
243.17416 43.05003
243.28256 43.04607
243.39100 43.04210
243.49948 43.03813
243.60802 43.03416
243.71661 43.03019
243.82524 43.02622
243.93393 43.02224
244.04266 43.01827
244.15144 43.01429
244.26026 43.01031
244.36914 43.00633
244.47807 43.00234
244.58704 42.99836
244.69606 42.99437
244.80513 42.99038
244.91425 42.98639
245.02342 42.98240
245.13264 42.97840
245.24190 42.97441
245.35122 42.97041
245.46058 42.96641
245.56999 42.96241
245.67945 42.95840
245.78896 42.95440
245.89852 42.95039
246.00813 42.94638
246.11778 42.94237
246.22749 42.93836
246.33724 42.93435
246.44704 42.93033
246.55689 42.92631
246.66679 42.92229
246.77674 42.91827
246.88674 42.91425
246.99679 42.91023
247.10688 42.90620
247.21703 42.90217
247.32722 42.89814
247.43747 42.89411
247.54776 42.89008
247.65810 42.88604
247.76849 42.88200
247.87893 42.87796
247.98942 42.87392
248.09996 42.86988
248.21055 42.86583
248.32119 42.86179
248.43187 42.85774
248.54261 42.85369
248.65340 42.84964
248.76423 42.84559
248.87512 42.84153
248.98605 42.83747
249.09703 42.83341
249.20806 42.82935
249.31915 42.82529
249.43028 42.82123
249.54146 42.81716
249.65269 42.81309
249.76397 42.80902
249.87530 42.80495
249.98668 42.80088
250.09811 42.79680
250.20959 42.79272
250.32112 42.78865
250.43269 42.78456
250.54432 42.78048
250.65600 42.77640
250.76773 42.77231
250.87950 42.76822
250.99133 42.76413
251.10321 42.76004
251.21513 42.75595
251.32711 42.75185
251.43914 42.74776
251.55121 42.74366
251.66334 42.73956
251.77552 42.73545
251.88774 42.73135
252.00002 42.72724
252.11235 42.72313
252.22472 42.71902
252.33715 42.71491
252.44963 42.71080
252.56215 42.70668
252.67473 42.70257
252.78736 42.69845
252.90004 42.69433
253.01276 42.69020
253.12554 42.68608
253.23837 42.68195
253.35125 42.67782
253.46418 42.67369
253.57716 42.66956
253.69019 42.66543
253.80327 42.66129
253.91640 42.65715
254.02958 42.65302
254.14281 42.64887
254.25609 42.64473
254.36942 42.64059
254.48280 42.63644
254.59624 42.63229
254.70972 42.62814
254.82325 42.62399
254.93684 42.61983
255.05048 42.61568
255.16416 42.61152
255.27790 42.60736
255.39169 42.60320
255.50552 42.59904
255.61941 42.59487
255.73335 42.59070
255.84734 42.58653
255.96139 42.58236
256.07548 42.57819
256.18962 42.57402
256.30381 42.56984
256.41806 42.56566
256.53236 42.56148
256.64670 42.55730
256.76110 42.55312
256.87555 42.54893
256.99005 42.54474
257.10460 42.54055
257.21920 42.53636
257.33385 42.53217
257.44856 42.52797
257.56331 42.52378
257.67812 42.51958
257.79298 42.51538
257.90789 42.51117
258.02285 42.50697
258.13786 42.50276
258.25292 42.49855
258.36803 42.49434
258.48320 42.49013
258.59841 42.48592
258.71368 42.48170
258.82900 42.47749
258.94437 42.47327
259.05979 42.46904
259.17527 42.46482
259.29079 42.46060
259.40637 42.45637
259.52200 42.45214
259.63767 42.44791
259.75341 42.44368
259.86919 42.43944
259.98502 42.43521
260.10091 42.43097
260.21685 42.42673
260.33283 42.42249
260.44888 42.41824
260.56497 42.41400
260.68111 42.40975
260.79731 42.40550
260.91356 42.40125
261.02986 42.39699
261.14621 42.39274
261.26261 42.38848
261.37907 42.38422
261.49557 42.37996
261.61213 42.37570
261.72874 42.37143
261.84541 42.36717
261.96212 42.36290
262.07889 42.35863
262.19571 42.35435
262.31258 42.35008
262.42950 42.34580
262.54648 42.34153
262.66350 42.33725
262.78058 42.33296
262.89772 42.32868
263.01490 42.32439
263.13214 42.32011
263.24942 42.31582
263.36677 42.31153
263.48416 42.30723
263.60160 42.30294
263.71910 42.29864
263.83665 42.29434
263.95425 42.29004
264.07191 42.28574
264.18962 42.28143
264.30738 42.27712
264.42519 42.27282
264.54305 42.26851
264.66097 42.26419
264.77894 42.25988
264.89696 42.25556
265.01504 42.25124
265.13317 42.24692
265.25135 42.24260
265.36958 42.23828
265.48787 42.23395
265.60621 42.22962
265.72460 42.22529
265.84304 42.22096
265.96154 42.21663
266.08009 42.21229
266.19869 42.20795
266.31735 42.20361
266.43605 42.19927
266.55481 42.19493
266.67363 42.19058
266.79250 42.18624
266.91142 42.18189
267.03039 42.17754
267.14942 42.17318
267.26849 42.16883
267.38763 42.16447
267.50681 42.16011
267.62605 42.15575
267.74534 42.15139
267.86469 42.14702
267.98409 42.14266
268.10354 42.13829
268.22304 42.13392
268.34260 42.12954
268.46221 42.12517
268.58187 42.12079
268.70159 42.11641
268.82136 42.11203
268.94119 42.10765
269.06107 42.10327
269.18100 42.09888
269.30098 42.09449
269.42102 42.09010
269.54111 42.08571
269.66126 42.08132
269.78146 42.07692
269.90171 42.07252
270.02201 42.06812
270.14237 42.06372
270.26279 42.05932
270.38325 42.05491
270.50377 42.05050
270.62435 42.04609
270.74498 42.04168
270.86566 42.03727
270.98639 42.03285
271.10718 42.02844
271.22803 42.02402
271.34892 42.01959
271.46988 42.01517
271.59088 42.01074
271.71194 42.00632
271.83305 42.00189
271.95422 41.99746
272.07544 41.99302
272.19672 41.98859
272.31804 41.98415
272.43943 41.97971
272.56086 41.97527
272.68236 41.97083
272.80390 41.96638
272.92550 41.96193
273.04715 41.95748
273.16886 41.95303
273.29063 41.94858
273.41244 41.94412
273.53431 41.93967
273.65624 41.93521
273.77822 41.93075
273.90025 41.92628
274.02234 41.92182
274.14448 41.91735
274.26668 41.91288
274.38893 41.90841
274.51124 41.90394
274.63360 41.89946
274.75601 41.89499
274.87848 41.89051
275.00101 41.88603
275.12359 41.88154
275.24622 41.87706
275.36891 41.87257
275.49165 41.86808
275.61445 41.86359
275.73730 41.85910
275.86021 41.85460
275.98317 41.85011
276.10619 41.84561
276.22926 41.84111
276.35239 41.83660
276.47557 41.83210
276.59880 41.82759
276.72209 41.82308
276.84544 41.81857
276.96884 41.81406
277.09230 41.80954
277.21581 41.80502
277.33937 41.80050
277.46300 41.79598
277.58667 41.79146
277.71040 41.78694
277.83419 41.78241
277.95803 41.77788
278.08193 41.77335
278.20588 41.76881
278.32989 41.76428
278.45395 41.75974
278.57807 41.75520
278.70224 41.75066
278.82647 41.74612
278.95076 41.74157
279.07510 41.73702
279.19949 41.73247
279.32394 41.72792
279.44845 41.72337
279.57301 41.71881
279.69763 41.71426
279.82230 41.70970
279.94703 41.70513
280.07181 41.70057
280.19665 41.69601
280.32154 41.69144
280.44649 41.68687
280.57150 41.68230
280.69656 41.67772
280.82168 41.67315
280.94685 41.66857
281.07208 41.66399
281.19737 41.65941
281.32271 41.65482
281.44811 41.65024
281.57356 41.64565
281.69907 41.64106
281.82463 41.63647
281.95025 41.63187
282.07593 41.62727
282.20166 41.62268
282.32745 41.61808
282.45329 41.61347
282.57920 41.60887
282.70515 41.60426
282.83117 41.59965
282.95723 41.59504
283.08336 41.59043
283.20954 41.58581
283.33578 41.58120
283.46207 41.57658
283.58842 41.57196
283.71483 41.56733
283.84129 41.56271
283.96781 41.55808
284.09439 41.55345
284.22102 41.54882
284.34771 41.54419
284.47445 41.53955
284.60126 41.53492
284.72811 41.53028
284.85503 41.52563
284.98200 41.52099
285.10903 41.51634
285.23611 41.51170
285.36325 41.50705
285.49045 41.50239
285.61771 41.49774
285.74502 41.49308
285.87239 41.48843
285.99981 41.48377
286.12729 41.47910
286.25483 41.47444
286.38243 41.46977
286.51008 41.46510
286.63779 41.46043
286.76555 41.45576
286.89338 41.45109
287.02126 41.44641
287.14919 41.44173
287.27719 41.43705
